siren,year,company,totalassets,marketable_sec,cash,totaldebt,inventory,creditors,tradedebts,taxes,otherdebts,netincome,netsales
441137379,2014,SOCIETE MACONNERIES SERVICES - SMS,4663.0,0.0,517.0,3547.0,0.0,2149.0,2758.0,1301.0,7.0,410.0,11473.0
441137379,2015,SOCIETE MACONNERIES SERVICES - SMS,2930.0,0.0,217.0,1965.0,0.0,911.0,1708.0,674.0,241.0,150.0,7420.0
441137379,2016,SOCIETE MACONNERIES SERVICES - SMS,3598.0,0.0,353.0,2639.0,0.0,1512.0,2204.0,922.0,74.0,149.0,11280.0
441137379,2017,SOCIETE MACONNERIES SERVICES - SMS,4883.0,0.0,846.0,4055.0,128.0,2325.0,2821.0,915.0,25.0,26.0,11612.0
441158573,2014,OPTIQUE DE GUYENNE,2040.0,0.0,207.0,1038.0,496.0,136.0,308.0,128.0,92.0,79.0,2197.0
441158573,2015,OPTIQUE DE GUYENNE,1963.0,0.0,152.0,905.0,499.0,128.0,357.0,107.0,96.0,54.0,2283.0
441161171,2017,ACTION POUR EMPLOI FEMMES DAN ENTRE DEUX,98.0,0.0,62.0,43.0,0.0,15.0,1.0,28.0,0.0,-4.0,58.0
441182896,2014,ATELIER MOBILE AFFUTEUR REMOULEUR,20.0,0.0,5.0,9.0,0.0,2.0,3.0,3.0,0.0,2.0,50.0
441182896,2015,ATELIER MOBILE AFFUTEUR REMOULEUR,20.0,0.0,15.0,4.0,0.0,1.0,1.0,3.0,0.0,7.0,49.0
441182896,2016,ATELIER MOBILE AFFUTEUR REMOULEUR,17.0,0.0,10.0,6.0,0.0,0.0,5.0,3.0,0.0,0.0,40.0
441182896,2017,ATELIER MOBILE AFFUTEUR REMOULEUR,38.0,0.0,7.0,19.0,2.0,3.0,0.0,0.0,0.0,10.0,39.0
441183852,2014,LA PETITE GIRONDE,443.0,0.0,27.0,238.0,13.0,103.0,0.0,113.0,0.0,55.0,1548.0
441183852,2015,LA PETITE GIRONDE,434.0,0.0,38.0,244.0,10.0,112.0,2.0,112.0,0.0,8.0,1600.0
441183852,2016,LA PETITE GIRONDE,397.0,0.0,8.0,195.0,10.0,96.0,26.0,90.0,0.0,13.0,1517.0
441234671,2014,CATJAC,285.0,0.0,3.0,280.0,9.0,43.0,0.0,24.0,140.0,1.0,331.0
441234671,2015,CATJAC,290.0,0.0,4.0,284.0,11.0,52.0,0.0,27.0,170.0,1.0,305.0
441267143,2014,GALLES GILLES,353.0,0.0,97.0,124.0,13.0,38.0,90.0,75.0,1.0,94.0,807.0
441267143,2015,GALLES GILLES,377.0,0.0,72.0,140.0,14.0,52.0,117.0,62.0,6.0,8.0,670.0
441281862,2014,MATHIEU LACOMBE,1120.0,0.0,71.0,474.0,96.0,132.0,524.0,124.0,4.0,68.0,1514.0
441281862,2015,MATHIEU LACOMBE,1101.0,50.0,299.0,420.0,110.0,155.0,287.0,80.0,14.0,84.0,1598.0
441281862,2016,MATHIEU LACOMBE,1033.0,0.0,163.0,344.0,139.0,98.0,330.0,85.0,20.0,63.0,1341.0
441302981,2015,A 2 F,140.0,0.0,1.0,83.0,0.0,6.0,53.0,25.0,0.0,1.0,159.0
441309333,2015,SARL INSTINCT IRISE,882.0,0.0,177.0,610.0,402.0,138.0,0.0,91.0,2.0,120.0,1668.0
441313699,2014,SELARL JEAN MERMOZ,417.0,0.0,9.0,162.0,9.0,29.0,19.0,61.0,0.0,-60.0,758.0
441313699,2015,SELARL JEAN MERMOZ,454.0,0.0,16.0,183.0,26.0,30.0,31.0,97.0,0.0,15.0,775.0
441313699,2016,SELARL JEAN MERMOZ,402.0,0.0,11.0,115.0,16.0,15.0,12.0,43.0,0.0,16.0,748.0
441313699,2017,SELARL JEAN MERMOZ,437.0,0.0,38.0,129.0,34.0,31.0,0.0,40.0,0.0,36.0,757.0
441317245,2014,HYDRAULIC'PRES'SERVICES,1905.0,0.0,80.0,1055.0,723.0,387.0,969.0,243.0,16.0,370.0,2793.0
441317245,2015,HYDRAULIC'PRES'SERVICES,1937.0,0.0,38.0,1117.0,708.0,391.0,876.0,242.0,0.0,361.0,3023.0
441317245,2017,HYDRAULIC'PRES'SERVICES,1977.0,0.0,474.0,841.0,594.0,285.0,619.0,368.0,0.0,262.0,2966.0
441317245,2018,HYDRAULIC'PRES'SERVICES,1675.0,0.0,125.0,581.0,721.0,369.0,598.0,137.0,1.0,66.0,2501.0
441331477,2014,S E E,593.0,0.0,394.0,299.0,1.0,167.0,12.0,124.0,1.0,188.0,3051.0
441331477,2015,S E E,659.0,0.0,239.0,392.0,1.0,192.0,26.0,96.0,8.0,137.0,2883.0
441331477,2016,S E E,723.0,0.0,379.0,342.0,0.0,130.0,9.0,103.0,1.0,97.0,4447.0
441331477,2017,S E E,840.0,0.0,494.0,290.0,0.0,29.0,11.0,174.0,0.0,190.0,4098.0
441331477,2018,S E E,885.0,0.0,566.0,346.0,0.0,67.0,9.0,191.0,2.0,302.0,4606.0
441349370,2017,AQUILOVE 33,1225.0,73.0,31.0,283.0,0.0,72.0,58.0,33.0,76.0,54.0,805.0
441359593,2015,GMA SPORT DISTRIBUTION L'ARQUEBUSE,773.0,2.0,69.0,480.0,564.0,328.0,75.0,73.0,38.0,23.0,1962.0
441363124,2014,LPA CONCEPTS,1942.0,0.0,765.0,707.0,619.0,290.0,185.0,217.0,12.0,377.0,2277.0
441363124,2015,LPA CONCEPTS,1786.0,0.0,547.0,428.0,530.0,154.0,296.0,82.0,1.0,178.0,1369.0
441383080,2014,RESIDENCE LA SAVANE,4165.0,0.0,519.0,4105.0,0.0,843.0,40.0,338.0,92.0,191.0,2510.0
441383080,2015,RESIDENCE LA SAVANE,4105.0,0.0,192.0,3896.0,1.0,429.0,60.0,243.0,176.0,93.0,3903.0
441383080,2016,RESIDENCE LA SAVANE,4076.0,0.0,284.0,3498.0,1.0,431.0,110.0,435.0,225.0,433.0,4053.0
441383080,2017,RESIDENCE LA SAVANE,2949.0,0.0,213.0,3952.0,2.0,349.0,93.0,281.0,223.0,-1606.0,4078.0
441384468,2015,INDIGO,153.0,5.0,39.0,62.0,7.0,17.0,3.0,28.0,16.0,8.0,319.0
441399920,2014,MERCI,745.0,0.0,564.0,252.0,22.0,129.0,0.0,123.0,0.0,286.0,2146.0
441399920,2015,MERCI,648.0,0.0,428.0,261.0,25.0,139.0,0.0,122.0,0.0,180.0,1988.0
441399920,2016,MERCI,827.0,0.0,265.0,491.0,30.0,140.0,23.0,98.0,0.0,100.0,2581.0
441415080,2017,ARNAUD,883.0,0.0,0.0,375.0,0.0,9.0,134.0,84.0,0.0,-19.0,186.0
441440930,2015,CHATEAU FONTAINE SAINT-CRIC,280.0,0.0,28.0,178.0,58.0,6.0,23.0,1.0,4.0,1.0,48.0
441440930,2016,CHATEAU FONTAINE SAINT-CRIC,298.0,0.0,16.0,190.0,76.0,9.0,30.0,4.0,3.0,6.0,53.0
441440930,2017,CHATEAU FONTAINE SAINT-CRIC,296.0,0.0,8.0,186.0,95.0,13.0,15.0,4.0,5.0,2.0,45.0
441454006,2014,LA MADRAGUE,385.0,0.0,93.0,285.0,0.0,244.0,235.0,37.0,0.0,16.0,2717.0
441454006,2015,LA MADRAGUE,498.0,0.0,98.0,383.0,0.0,289.0,360.0,38.0,0.0,24.0,2917.0
441454006,2016,LA MADRAGUE,510.0,0.0,42.0,354.0,0.0,277.0,349.0,43.0,0.0,67.0,3844.0
441454006,2017,LA MADRAGUE,445.0,0.0,41.0,273.0,0.0,223.0,350.0,22.0,0.0,56.0,3224.0
441454790,2014,GIRONDE TOLERIE ZINGUERIE,1329.0,0.0,29.0,1177.0,765.0,376.0,594.0,114.0,13.0,62.0,2954.0
441454790,2015,GIRONDE TOLERIE ZINGUERIE,1264.0,0.0,13.0,1013.0,760.0,424.0,584.0,122.0,14.0,103.0,3205.0
441454790,2016,GIRONDE TOLERIE ZINGUERIE,1474.0,0.0,228.0,1094.0,560.0,465.0,708.0,131.0,13.0,130.0,3542.0
441454790,2017,GIRONDE TOLERIE ZINGUERIE,1497.0,0.0,215.0,932.0,500.0,727.0,894.0,144.0,14.0,184.0,5178.0
441466836,2014,SARL BARIAS,12.0,0.0,5.0,7.0,0.0,0.0,3.0,0.0,0.0,-6.0,26.0
441466836,2015,SARL BARIAS,8.0,0.0,5.0,3.0,0.0,1.0,0.0,1.0,1.0,2.0,32.0
441466836,2016,SARL BARIAS,14.0,0.0,10.0,4.0,0.0,1.0,0.0,2.0,1.0,5.0,35.0
441466836,2017,SARL BARIAS,16.0,0.0,13.0,5.0,0.0,3.0,0.0,1.0,1.0,-3.0,33.0
441490497,2014,EGCA,1747.0,13.0,498.0,1271.0,16.0,395.0,1093.0,851.0,3.0,174.0,4462.0
441490497,2015,EGCA,2166.0,13.0,503.0,1491.0,17.0,482.0,1461.0,937.0,2.0,199.0,4799.0
441490497,2016,EGCA,1646.0,20.0,519.0,913.0,14.0,491.0,794.0,352.0,0.0,88.0,4044.0
441490497,2017,EGCA,2381.0,20.0,678.0,1480.0,16.0,769.0,1409.0,672.0,0.0,191.0,5430.0
441510831,2014,DJM LEDENTU,545.0,0.0,101.0,289.0,283.0,151.0,16.0,63.0,0.0,9.0,558.0
441510831,2017,DJM LEDENTU,591.0,0.0,149.0,220.0,344.0,125.0,17.0,41.0,0.0,47.0,549.0
441524568,2016,FINANCIERE AIRCALO,925.0,0.0,558.0,404.0,0.0,8.0,0.0,0.0,52.0,57.0,398.0
441524568,2017,FINANCIERE AIRCALO,844.0,0.0,481.0,357.0,0.0,3.0,0.0,9.0,0.0,46.0,564.0
441526522,2014,JLS INVESTISSEMENTS,40261.0,0.0,37.0,4416.0,0.0,148.0,315.0,194.0,1.0,2477.0,1374.0
441526522,2015,JLS INVESTISSEMENTS,45049.0,0.0,3.0,5842.0,0.0,183.0,765.0,428.0,0.0,3268.0,1625.0
441526522,2016,JLS INVESTISSEMENTS,48451.0,0.0,1.0,6255.0,0.0,204.0,653.0,317.0,10.0,3492.0,1703.0
441526522,2017,JLS INVESTISSEMENTS,49085.0,0.0,1.0,4326.0,0.0,227.0,485.0,244.0,0.0,3401.0,1669.0
441538477,2014,SARL AMBULANCES BASTIDIENNES RIVE DROITE,697.0,0.0,68.0,324.0,0.0,36.0,5.0,110.0,1.0,44.0,969.0
441538477,2015,SARL AMBULANCES BASTIDIENNES RIVE DROITE,656.0,0.0,116.0,300.0,0.0,42.0,10.0,121.0,1.0,-18.0,870.0
441554458,2014,NEW ORDER,529.0,0.0,1.0,173.0,432.0,108.0,0.0,26.0,5.0,17.0,609.0
441554458,2015,NEW ORDER,524.0,0.0,3.0,145.0,464.0,83.0,5.0,34.0,5.0,23.0,537.0
441554458,2016,NEW ORDER,469.0,0.0,32.0,93.0,379.0,39.0,4.0,49.0,3.0,-3.0,583.0
441554458,2017,NEW ORDER,388.0,0.0,9.0,95.0,311.0,56.0,1.0,35.0,3.0,-82.0,407.0
441569274,2014,ENTREPRISE SYLVAIN LATORRE SLM,406.0,0.0,57.0,275.0,47.0,51.0,175.0,69.0,0.0,35.0,1107.0
441569274,2015,ENTREPRISE SYLVAIN LATORRE SLM,511.0,0.0,103.0,404.0,64.0,229.0,227.0,77.0,0.0,33.0,966.0
441569274,2016,ENTREPRISE SYLVAIN LATORRE SLM,491.0,0.0,255.0,405.0,52.0,142.0,130.0,81.0,0.0,35.0,1441.0
441569274,2017,ENTREPRISE SYLVAIN LATORRE SLM,376.0,0.0,118.0,290.0,69.0,75.0,147.0,80.0,10.0,38.0,1038.0
441569274,2018,ENTREPRISE SYLVAIN LATORRE SLM,535.0,0.0,113.0,476.0,101.0,170.0,270.0,95.0,0.0,10.0,1277.0
441571122,2014,ADEL EURL,622.0,0.0,156.0,337.0,20.0,84.0,53.0,214.0,5.0,219.0,2795.0
441571122,2015,ADEL EURL,618.0,0.0,154.0,340.0,23.0,94.0,68.0,232.0,11.0,229.0,2834.0
441571122,2017,ADEL EURL,786.0,0.0,166.0,515.0,21.0,119.0,68.0,220.0,10.0,257.0,3114.0
441589637,2016,GL PEINTURE,60.0,0.0,28.0,46.0,0.0,11.0,6.0,11.0,0.0,8.0,204.0
441616794,2014,CREATIONS IMMOBILIER CONSEILS,66.0,0.0,60.0,47.0,0.0,7.0,0.0,11.0,29.0,163.0,32.0
441616794,2015,CREATIONS IMMOBILIER CONSEILS,31.0,0.0,16.0,23.0,0.0,8.0,12.0,10.0,5.0,-9.0,92.0
441616794,2016,CREATIONS IMMOBILIER CONSEILS,15.0,0.0,6.0,10.0,0.0,7.0,0.0,3.0,0.0,-4.0,70.0
441617008,2014,DUPUY DISTRIBUTION,1184.0,380.0,548.0,542.0,95.0,250.0,0.0,281.0,0.0,72.0,4725.0
441617008,2015,DUPUY DISTRIBUTION,1093.0,327.0,488.0,383.0,102.0,243.0,0.0,139.0,0.0,67.0,4615.0
441617008,2016,DUPUY DISTRIBUTION,1212.0,218.0,706.0,429.0,104.0,283.0,15.0,144.0,0.0,75.0,4772.0
441617008,2017,DUPUY DISTRIBUTION,1269.0,230.0,732.0,421.0,110.0,246.0,21.0,174.0,0.0,65.0,4819.0
441630985,2014,DHP HOLDING,4160.0,0.0,0.0,3347.0,1778.0,1789.0,1018.0,131.0,12.0,51.0,6251.0
441630985,2015,DHP HOLDING,3965.0,0.0,0.0,3261.0,1413.0,1473.0,998.0,98.0,92.0,-110.0,6751.0
441630985,2016,DHP HOLDING,998.0,0.0,1.0,366.0,0.0,9.0,88.0,26.0,233.0,-108.0,1465.0
441671229,2014,CONSTRUCTIONS GOMES PEREIRA,496.0,0.0,88.0,353.0,0.0,217.0,284.0,132.0,0.0,49.0,1315.0
441692837,2014,CALES TECHNOLOGIES,15589.0,0.0,3241.0,1726.0,0.0,150.0,297.0,426.0,30.0,417.0,1758.0
441692837,2015,CALES TECHNOLOGIES,17271.0,0.0,2906.0,3230.0,0.0,167.0,535.0,520.0,32.0,481.0,1701.0
441692837,2016,CALES TECHNOLOGIES,16768.0,0.0,2751.0,3088.0,0.0,150.0,452.0,527.0,390.0,-24.0,1755.0
441692837,2017,CALES TECHNOLOGIES,19428.0,300.0,2162.0,5542.0,0.0,176.0,455.0,432.0,99.0,501.0,1765.0
441704889,2014,SARL LABARTHE ET FILS,911.0,52.0,0.0,505.0,82.0,41.0,154.0,48.0,18.0,59.0,947.0
441704889,2015,SARL LABARTHE ET FILS,913.0,52.0,63.0,466.0,68.0,62.0,139.0,68.0,1.0,90.0,1187.0
441704889,2016,SARL LABARTHE ET FILS,1066.0,82.0,60.0,539.0,86.0,70.0,207.0,91.0,30.0,130.0,1398.0
441782398,2014,SARL E G B JURCIC,380.0,0.0,81.0,198.0,5.0,91.0,184.0,102.0,1.0,-10.0,1044.0
441782398,2015,SARL E G B JURCIC,362.0,0.0,105.0,182.0,5.0,74.0,162.0,103.0,5.0,-2.0,910.0
441782398,2016,SARL E G B JURCIC,310.0,0.0,94.0,151.0,5.0,77.0,111.0,71.0,0.0,-22.0,888.0
441782398,2017,SARL E G B JURCIC,375.0,0.0,118.0,210.0,5.0,90.0,100.0,111.0,0.0,7.0,872.0
441790383,2014,CHEZ ELIETTE,396.0,92.0,246.0,196.0,8.0,42.0,1.0,98.0,0.0,88.0,985.0
441790383,2015,CHEZ ELIETTE,570.0,0.0,254.0,300.0,6.0,57.0,1.0,67.0,6.0,68.0,986.0
441790383,2016,CHEZ ELIETTE,777.0,2.0,366.0,357.0,7.0,68.0,0.0,115.0,1.0,151.0,921.0
441790383,2017,CHEZ ELIETTE,689.0,3.0,352.0,350.0,7.0,71.0,0.0,117.0,19.0,67.0,951.0
441790383,2018,CHEZ ELIETTE,642.0,4.0,292.0,343.0,11.0,66.0,0.0,89.0,29.0,82.0,930.0
441823846,2014,FRADET NATHALIE,644.0,0.0,117.0,83.0,8.0,7.0,0.0,9.0,66.0,28.0,144.0
441823846,2015,FRADET NATHALIE,690.0,0.0,155.0,84.0,9.0,11.0,0.0,3.0,70.0,45.0,215.0
441823846,2016,FRADET NATHALIE,759.0,0.0,228.0,97.0,7.0,15.0,0.0,8.0,74.0,56.0,238.0
441823846,2017,FRADET NATHALIE,753.0,100.0,138.0,87.0,8.0,15.0,0.0,3.0,69.0,54.0,232.0
441823846,2018,FRADET NATHALIE,830.0,100.0,191.0,99.0,7.0,16.0,0.0,5.0,78.0,65.0,240.0
441826781,2014,PATRIMOINE ET IMMOBILIER,612.0,268.0,80.0,175.0,0.0,102.0,55.0,64.0,2.0,108.0,1082.0
441826781,2015,PATRIMOINE ET IMMOBILIER,1579.0,268.0,1008.0,1142.0,0.0,114.0,45.0,108.0,870.0,96.0,1087.0
441826781,2016,PATRIMOINE ET IMMOBILIER,1756.0,418.0,1033.0,1220.0,0.0,159.0,78.0,110.0,914.0,151.0,1164.0
441826781,2017,PATRIMOINE ET IMMOBILIER,2026.0,498.0,1144.0,1469.0,0.0,294.0,115.0,89.0,1017.0,96.0,1159.0
441827003,2014,POLYPROCESS,4712.0,0.0,763.0,2582.0,932.0,1972.0,2641.0,461.0,28.0,601.0,11719.0
441827003,2015,POLYPROCESS,5323.0,0.0,1161.0,2716.0,986.0,2174.0,2604.0,418.0,35.0,604.0,11889.0
441827003,2016,POLYPROCESS,6695.0,0.0,2145.0,3377.0,1074.0,2225.0,2846.0,585.0,25.0,883.0,12713.0
441883964,2014,SAP 33,296.0,21.0,106.0,137.0,0.0,59.0,91.0,67.0,8.0,16.0,713.0
441883964,2015,SAP 33,312.0,21.0,128.0,126.0,0.0,53.0,124.0,65.0,5.0,47.0,698.0
441883964,2016,SAP 33,283.0,0.0,58.0,110.0,15.0,39.0,144.0,63.0,5.0,7.0,607.0
441883964,2017,SAP 33,306.0,0.0,33.0,127.0,12.0,51.0,209.0,72.0,1.0,27.0,782.0
441884897,2014,JOUGAT,871.0,0.0,63.0,611.0,298.0,199.0,20.0,37.0,0.0,86.0,1673.0
441885159,2015,CLAUDE BRICOU CONSULTANTS SARL,62.0,14.0,7.0,10.0,2.0,1.0,26.0,8.0,0.0,0.0,32.0
441894748,2014,ARNI,643.0,0.0,5.0,344.0,0.0,3.0,20.0,2.0,10.0,-37.0,63.0
441894748,2015,ARNI,611.0,0.0,14.0,308.0,0.0,2.0,22.0,2.0,1.0,2.0,74.0
441902723,2014,ERECAPLURIEL BORDEAUX,1408.0,0.0,12.0,770.0,0.0,128.0,781.0,298.0,11.0,11.0,1797.0
441902723,2015,ERECAPLURIEL BORDEAUX,1476.0,0.0,20.0,756.0,0.0,122.0,858.0,369.0,47.0,11.0,1987.0
441902723,2017,ERECAPLURIEL BORDEAUX,2010.0,0.0,0.0,1145.0,0.0,172.0,1100.0,489.0,27.0,53.0,2566.0
441902723,2018,ERECAPLURIEL BORDEAUX,2206.0,0.0,43.0,1100.0,0.0,157.0,1239.0,519.0,52.0,146.0,2781.0
441923711,2014,CAPELA ALVES,308.0,0.0,87.0,44.0,38.0,18.0,140.0,26.0,0.0,16.0,594.0
441923711,2015,CAPELA ALVES,455.0,0.0,206.0,78.0,0.0,19.0,161.0,59.0,0.0,113.0,722.0
441923711,2017,CAPELA ALVES,485.0,0.0,213.0,67.0,0.0,30.0,221.0,37.0,0.0,26.0,492.0
441926045,2016,POSSEIDON,218.0,0.0,5.0,61.0,72.0,11.0,31.0,15.0,0.0,27.0,423.0
441926938,2014,AQUASER,601.0,0.0,108.0,198.0,0.0,25.0,412.0,159.0,1.0,30.0,978.0
441926938,2016,AQUASER,526.0,0.0,175.0,196.0,0.0,28.0,255.0,136.0,2.0,46.0,864.0
441926938,2017,AQUASER,519.0,0.0,136.0,191.0,0.0,28.0,246.0,119.0,3.0,43.0,820.0
441926938,2018,AQUASER,759.0,0.0,153.0,381.0,5.0,97.0,427.0,213.0,3.0,93.0,1019.0
441927043,2016,DEM LBC,593.0,0.0,4.0,470.0,74.0,64.0,176.0,71.0,0.0,15.0,613.0
441928207,2014,DAVID PRIMEURS,153.0,0.0,23.0,172.0,3.0,97.0,66.0,21.0,0.0,-8.0,727.0
441928207,2015,DAVID PRIMEURS,112.0,0.0,18.0,160.0,3.0,94.0,72.0,36.0,2.0,-27.0,722.0
441928207,2016,DAVID PRIMEURS,105.0,0.0,18.0,124.0,3.0,82.0,76.0,33.0,2.0,29.0,760.0
441928207,2017,DAVID PRIMEURS,105.0,0.0,24.0,119.0,4.0,87.0,80.0,29.0,3.0,5.0,676.0
441928645,2014,VINIMARCHE,252.0,0.0,9.0,234.0,167.0,177.0,18.0,40.0,0.0,8.0,946.0
441936200,2014,SALLARD IMMOBILIER,176.0,0.0,164.0,183.0,0.0,17.0,0.0,83.0,83.0,-126.0,254.0
441936200,2015,SALLARD IMMOBILIER,168.0,0.0,147.0,149.0,0.0,9.0,0.0,82.0,45.0,25.0,459.0
441937059,2014,SARL SUDERIE PERE ET FILS,96.0,0.0,18.0,14.0,28.0,3.0,48.0,11.0,0.0,-4.0,72.0
441937059,2015,SARL SUDERIE PERE ET FILS,73.0,0.0,9.0,16.0,22.0,4.0,40.0,12.0,0.0,-25.0,71.0
441937059,2016,SARL SUDERIE PERE ET FILS,71.0,0.0,15.0,16.0,20.0,6.0,35.0,10.0,0.0,-3.0,87.0
441937059,2017,SARL SUDERIE PERE ET FILS,73.0,0.0,2.0,19.0,26.0,7.0,43.0,12.0,0.0,-1.0,86.0
441939675,2014,BORDEAUX TOURISME AFFAIRE,383.0,9.0,89.0,130.0,0.0,23.0,198.0,87.0,3.0,82.0,900.0
441939733,2014,K STORES BORDEAUX SUD,249.0,0.0,138.0,153.0,0.0,73.0,76.0,35.0,43.0,32.0,865.0
441939733,2015,K STORES BORDEAUX SUD,316.0,0.0,198.0,190.0,0.0,97.0,74.0,57.0,33.0,30.0,994.0
441939733,2016,K STORES BORDEAUX SUD,263.0,0.0,128.0,168.0,0.0,82.0,104.0,61.0,22.0,58.0,1017.0
442039301,2014,ARMEMENT CAP OCEAN,676.0,0.0,94.0,568.0,0.0,35.0,0.0,20.0,0.0,11.0,880.0
442039301,2015,ARMEMENT CAP OCEAN,557.0,0.0,23.0,446.0,0.0,17.0,0.0,11.0,0.0,4.0,784.0
442039301,2016,ARMEMENT CAP OCEAN,659.0,0.0,141.0,552.0,0.0,16.0,0.0,11.0,0.0,-1.0,859.0
442069076,2014,ALLIANCE CONSTRUCTIONS AQUITAINE,1250.0,0.0,500.0,775.0,61.0,429.0,477.0,320.0,0.0,66.0,3650.0
442069076,2015,ALLIANCE CONSTRUCTIONS AQUITAINE,1250.0,0.0,556.0,740.0,56.0,426.0,453.0,246.0,2.0,34.0,3736.0
442069076,2016,ALLIANCE CONSTRUCTIONS AQUITAINE,1463.0,0.0,758.0,1149.0,67.0,423.0,470.0,406.0,0.0,103.0,3788.0
442069076,2017,ALLIANCE CONSTRUCTIONS AQUITAINE,1460.0,0.0,862.0,942.0,63.0,389.0,391.0,292.0,0.0,203.0,3904.0
442073698,2014,CARROSSERIE ARNAUDEAU,510.0,0.0,206.0,168.0,30.0,61.0,31.0,69.0,0.0,69.0,866.0
442073698,2015,CARROSSERIE ARNAUDEAU,537.0,0.0,218.0,178.0,28.0,96.0,45.0,62.0,0.0,17.0,738.0
442084539,2014,CANDY SUD,1819.0,0.0,861.0,1355.0,503.0,1065.0,409.0,123.0,33.0,55.0,10361.0
442084539,2015,CANDY SUD,1977.0,0.0,546.0,1402.0,529.0,1037.0,802.0,212.0,15.0,165.0,13101.0
442084539,2016,CANDY SUD,2258.0,0.0,372.0,1607.0,546.0,962.0,1064.0,114.0,210.0,150.0,12836.0
442084539,2017,CANDY SUD,2182.0,0.0,351.0,1497.0,575.0,1107.0,900.0,92.0,31.0,53.0,11707.0
442092698,2014,LE BISTROT DU ROND POINT,481.0,0.0,23.0,313.0,6.0,74.0,7.0,51.0,1.0,100.0,853.0
442092698,2015,LE BISTROT DU ROND POINT,414.0,0.0,13.0,310.0,51.0,126.0,12.0,60.0,15.0,-65.0,987.0
442100806,2014,GCFI,398.0,173.0,67.0,97.0,0.0,7.0,94.0,73.0,17.0,119.0,370.0
442100806,2015,GCFI,434.0,93.0,192.0,74.0,0.0,6.0,74.0,68.0,0.0,124.0,357.0
442100806,2016,GCFI,379.0,63.0,157.0,74.0,0.0,8.0,89.0,66.0,0.0,88.0,365.0
442100806,2017,GCFI,378.0,63.0,177.0,56.0,0.0,8.0,75.0,48.0,0.0,97.0,372.0
442101697,2014,AFD 56,659.0,0.0,23.0,377.0,0.0,24.0,66.0,94.0,11.0,93.0,880.0
442101697,2015,AFD 56,831.0,0.0,124.0,412.0,0.0,50.0,122.0,114.0,7.0,138.0,922.0
442101697,2018,AFD 56,799.0,0.0,23.0,215.0,0.0,29.0,105.0,37.0,0.0,23.0,708.0
442125068,2014,ANDERNOS CONSTRUCTION,79.0,0.0,48.0,26.0,0.0,6.0,12.0,19.0,0.0,14.0,264.0
442125068,2015,ANDERNOS CONSTRUCTION,114.0,0.0,44.0,47.0,0.0,3.0,66.0,36.0,0.0,14.0,386.0
442126058,2014,CENTRE D'IMAGERIE FONCTIONNELLE,2465.0,0.0,417.0,2279.0,32.0,124.0,99.0,146.0,23.0,40.0,4041.0
442126058,2015,CENTRE D'IMAGERIE FONCTIONNELLE,2416.0,0.0,764.0,1740.0,44.0,169.0,66.0,314.0,7.0,482.0,4400.0
442139762,2014,CL & CO,1831.0,284.0,26.0,9.0,0.0,5.0,0.0,0.0,0.0,-80.0,0.0
442139762,2015,CL & CO,1778.0,283.0,29.0,11.0,0.0,5.0,0.0,0.0,0.0,-55.0,0.0
442139762,2016,CL & CO,1631.0,83.0,44.0,12.0,0.0,7.0,0.0,0.0,0.0,-59.0,0.0
442139762,2017,CL & CO,1589.0,65.0,1098.0,1.0,0.0,0.0,0.0,1.0,0.0,7.0,0.0
442139762,2018,CL & CO,1504.0,458.0,19.0,1.0,0.0,0.0,0.0,1.0,0.0,-55.0,0.0
442148623,2014,CAB DOCTEUR JEAN PAUL DUPIN,326.0,0.0,135.0,64.0,0.0,1.0,0.0,13.0,0.0,29.0,375.0
442163218,2014,SELARL DESIRE - JOUBARD-HEON,383.0,0.0,21.0,112.0,1.0,43.0,26.0,36.0,2.0,1.0,796.0
442163218,2015,SELARL DESIRE - JOUBARD-HEON,367.0,0.0,7.0,92.0,2.0,36.0,22.0,33.0,2.0,3.0,752.0
442192498,2014,SUBLIMMO33,683.0,0.0,2.0,429.0,1.0,17.0,57.0,116.0,2.0,80.0,721.0
442242996,2014,GESSEY,740.0,0.0,173.0,504.0,13.0,228.0,455.0,226.0,2.0,40.0,2023.0
442242996,2015,GESSEY,1010.0,0.0,332.0,617.0,40.0,237.0,434.0,265.0,0.0,159.0,2253.0
442242996,2016,GESSEY,1002.0,0.0,191.0,598.0,54.0,272.0,395.0,195.0,2.0,12.0,2140.0
442242996,2017,GESSEY,1317.0,0.0,266.0,803.0,88.0,370.0,629.0,253.0,1.0,102.0,2322.0
442252383,2014,COMMUNICATION VOIX DONNNE IMAGE SECURITE,154.0,0.0,26.0,86.0,8.0,27.0,73.0,35.0,0.0,2.0,324.0
442252383,2015,COMMUNICATION VOIX DONNNE IMAGE SECURITE,175.0,0.0,35.0,76.0,6.0,20.0,86.0,44.0,0.0,29.0,368.0
442252383,2016,COMMUNICATION VOIX DONNNE IMAGE SECURITE,256.0,0.0,21.0,109.0,8.0,48.0,179.0,56.0,0.0,11.0,323.0
442252383,2017,COMMUNICATION VOIX DONNNE IMAGE SECURITE,320.0,0.0,159.0,153.0,6.0,44.0,73.0,78.0,6.0,115.0,562.0
442256236,2014,SOACCESS - PME,5978.0,47.0,794.0,686.0,0.0,17.0,321.0,48.0,1.0,163.0,103.0
442256236,2016,SOACCESS - PME,4159.0,47.0,816.0,679.0,0.0,21.0,545.0,66.0,2.0,-888.0,156.0
